Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
1865,4674,8,2017-02-07T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
4013,4052,8,2017-01-20T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
979,1351,8,2017-01-25T00:00:00.000-06:00,2017-04-23T00:00:00.000-05:00
1482,1484,8,2017-01-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
1464,2941,8,2017-02-04T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
334,362,8,2017-01-01T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
755,760,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2939,4399,8,2017-02-07T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
2969,4395,8,2017-02-07T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
366,739,8,2017-01-04T00:00:00.000-06:00,2017-03-04T00:00:00.000-06:00
1484,4053,8,2017-02-07T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
309,1043,8,2017-01-03T00:00:00.000-06:00,2017-03-06T00:00:00.000-06:00
5744,5798,8,2017-02-24T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
2941,4339,8,2017-02-07T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
2759,4373,8,2017-02-07T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
733,746,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
739,772,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
752,755,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
4969,4990,8,2017-02-09T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
3442,3472,8,2017-01-13T00:00:00.000-06:00,2017-04-20T00:00:00.000-05:00
759,763,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
4083,4364,8,2017-01-31T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
2550,4441,8,2017-02-12T00:00:00.000-06:00,2017-04-22T00:00:00.000-05:00
2760,2780,8,2017-01-10T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
2111,2182,8,2017-01-09T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
2759,5440,8,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
928,2759,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
701,733,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
721,774,8,2017-01-02T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
975,5423,8,2017-02-22T00:00:00.000-06:00,2017-04-22T00:00:00.000-05:00
4017,4052,8,2017-01-20T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
1666,4044,8,2017-02-07T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
368,772,8,2017-01-04T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
1608,1616,8,2017-01-07T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
2959,4042,8,2017-02-07T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
2759,5481,8,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
2511,2969,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
4609,4646,8,2017-02-02T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
226,624,8,2017-01-13T00:00:00.000-06:00,2017-03-25T00:00:00.000-05:00
4316,5494,8,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
4052,4059,8,2017-01-20T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
752,772,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
727,733,8,2017-01-02T00:00:00.000-06:00,2017-03-24T00:00:00.000-05:00
610,650,8,2017-01-02T00:00:00.000-06:00,2017-03-09T00:00:00.000-06:00
930,1314,8,2017-01-25T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
205,275,8,2017-01-01T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
750,755,8,2017-01-02T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
2573,2600,8,2017-01-10T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
739,759,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2221,2263,8,2017-01-09T00:00:00.000-06:00,2017-04-09T00:00:00.000-05:00
4614,4682,8,2017-02-02T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
4016,4017,8,2017-01-20T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
975,2759,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
2759,2969,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
733,740,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
4012,4059,8,2017-01-20T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
2111,2137,8,2017-01-09T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
2972,2988,8,2017-01-10T00:00:00.000-06:00,2017-03-26T00:00:00.000-05:00
716,759,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
751,752,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2941,2969,8,2017-01-10T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
2901,2910,8,2017-01-10T00:00:00.000-06:00,2017-04-22T00:00:00.000-05:00
4069,4346,8,2017-01-31T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
2667,2699,8,2017-01-10T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
368,1053,8,2017-01-03T00:00:00.000-06:00,2017-01-31T00:00:00.000-06:00
477,3120,8,2017-01-21T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
950,959,8,2017-01-02T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
739,746,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2717,2939,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
4017,4059,8,2017-01-20T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
1023,1056,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2620,2645,8,2017-01-10T00:00:00.000-06:00,2017-04-29T00:00:00.000-05:00
443,1692,8,2017-01-24T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
4012,4042,8,2017-01-20T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
4682,4700,8,2017-02-02T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
2169,2185,8,2017-01-09T00:00:00.000-06:00,2017-04-07T00:00:00.000-05:00
739,740,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
746,752,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
905,910,8,2017-01-02T00:00:00.000-06:00,2017-04-14T00:00:00.000-05:00
4316,5440,8,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
1371,4053,8,2017-02-07T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
4013,4080,8,2017-01-20T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
2941,4012,8,2017-02-07T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
4066,4339,8,2017-01-31T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
724,755,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
3920,3937,8,2017-01-19T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
2759,2783,8,2017-01-10T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
1696,4044,8,2017-02-07T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
4025,4388,8,2017-01-31T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
959,997,8,2017-01-02T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
761,764,8,2017-01-02T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
1444,4346,8,2017-02-07T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
2674,2699,8,2017-01-10T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
374,739,8,2017-01-04T00:00:00.000-06:00,2017-03-04T00:00:00.000-06:00
752,763,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2175,2197,8,2017-01-09T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
950,997,8,2017-01-02T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
324,328,8,2017-01-01T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
2717,2789,8,2017-01-10T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
407,928,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
391,1046,8,2017-01-04T00:00:00.000-06:00,2017-04-14T00:00:00.000-05:00
749,758,8,2017-01-02T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
759,760,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
1865,4607,8,2017-02-07T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
2273,2279,8,2017-01-09T00:00:00.000-06:00,2017-04-01T00:00:00.000-05:00
1464,4044,8,2017-02-07T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
724,733,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
1337,4053,8,2017-02-07T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
2425,2500,8,2017-01-09T00:00:00.000-06:00,2017-04-17T00:00:00.000-05:00
774,1043,8,2017-01-04T00:00:00.000-06:00,2017-03-17T00:00:00.000-05:00
1053,1056,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
1337,2759,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
368,1095,8,2017-01-03T00:00:00.000-06:00,2017-01-31T00:00:00.000-06:00
751,771,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
1056,1095,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
1464,1482,8,2017-01-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
4053,4399,8,2017-01-31T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
6004,6027,8,2017-03-05T00:00:00.000-06:00,2017-04-28T00:00:00.000-05:00
733,759,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
366,368,8,2017-01-01T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2645,5978,8,2017-03-30T00:00:00.000-05:00,2017-04-29T00:00:00.000-05:00
226,670,8,2017-01-13T00:00:00.000-06:00,2017-03-25T00:00:00.000-05:00
4309,4373,8,2017-01-24T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
2212,3589,8,2017-01-28T00:00:00.000-06:00,2017-04-21T00:00:00.000-05:00
5946,5978,8,2017-03-05T00:00:00.000-06:00,2017-04-16T00:00:00.000-05:00
205,274,8,2017-01-01T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
4066,4364,8,2017-01-31T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
746,771,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
751,759,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
4044,4364,8,2017-01-31T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
724,752,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2867,2959,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
1884,4674,8,2017-02-07T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
4942,4969,8,2017-02-09T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
407,975,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
4080,4364,8,2017-01-31T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5412,5435,8,2017-02-17T00:00:00.000-06:00,2017-04-24T00:00:00.000-05:00
4614,4700,8,2017-02-02T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
4012,4016,8,2017-01-20T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
1963,1994,8,2017-01-08T00:00:00.000-06:00,2017-04-23T00:00:00.000-05:00
721,731,8,2017-01-02T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
2789,2941,8,2017-02-04T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
1482,1818,8,2017-02-02T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
1666,2511,8,2017-01-21T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
126,2498,8,2017-01-29T00:00:00.000-06:00,2017-04-21T00:00:00.000-05:00
364,366,8,2017-01-01T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
755,763,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
1666,2941,8,2017-02-04T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
701,752,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
4942,4990,8,2017-02-09T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
1971,1976,8,2017-01-08T00:00:00.000-06:00,2017-03-17T00:00:00.000-05:00
2911,2972,8,2017-01-10T00:00:00.000-06:00,2017-03-26T00:00:00.000-05:00
701,739,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2062,2075,8,2017-01-09T00:00:00.000-06:00,2017-04-23T00:00:00.000-05:00
5912,5997,8,2017-03-05T00:00:00.000-06:00,2017-04-29T00:00:00.000-05:00
4309,4353,8,2017-01-24T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
1696,2867,8,2017-01-22T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
1484,4025,8,2017-02-07T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
2959,4395,8,2017-02-07T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
4042,4059,8,2017-01-20T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
4316,5443,8,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
975,4053,8,2017-02-07T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
4044,4339,8,2017-01-31T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
763,771,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
4010,4046,8,2017-01-20T00:00:00.000-06:00,2017-04-08T00:00:00.000-05:00
1503,1598,8,2017-01-07T00:00:00.000-06:00,2017-02-19T00:00:00.000-06:00
1447,2550,8,2017-02-12T00:00:00.000-06:00,2017-04-22T00:00:00.000-05:00
733,760,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
928,930,8,2017-01-02T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
2959,4399,8,2017-02-07T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
1696,4011,8,2017-02-07T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
759,772,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
1696,2941,8,2017-02-04T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
2550,3173,8,2017-01-21T00:00:00.000-06:00,2017-04-14T00:00:00.000-05:00
2789,4080,8,2017-02-07T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
4025,4316,8,2017-01-31T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
2655,2699,8,2017-01-10T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
813,833,8,2017-01-02T00:00:00.000-06:00,2017-04-21T00:00:00.000-05:00
5706,5798,8,2017-02-24T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
4012,4364,8,2017-01-31T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
360,392,8,2017-01-01T00:00:00.000-06:00,2017-04-06T00:00:00.000-05:00
2236,2295,8,2017-01-09T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
5404,5431,8,2017-02-17T00:00:00.000-06:00,2017-04-28T00:00:00.000-05:00
701,759,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
4016,4052,8,2017-01-20T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
2511,2939,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
274,3180,8,2017-01-13T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
719,778,8,2017-01-02T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
2717,5494,8,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
4316,5500,8,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
975,2717,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
2969,4042,8,2017-02-07T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
211,266,8,2017-01-01T00:00:00.000-06:00,2017-02-11T00:00:00.000-06:00
721,778,8,2017-01-02T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
1971,1984,8,2017-01-08T00:00:00.000-06:00,2017-03-17T00:00:00.000-05:00
2759,2939,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
2941,4083,8,2017-02-07T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
4012,4013,8,2017-01-20T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
915,1314,8,2017-01-25T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
5734,5771,8,2017-02-24T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
716,752,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
716,739,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
1314,1337,8,2017-01-03T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
2655,2667,8,2017-01-10T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
2111,2131,8,2017-01-09T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
716,755,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2544,2596,8,2017-01-10T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
1447,4441,8,2017-02-12T00:00:00.000-06:00,2017-04-22T00:00:00.000-05:00
407,1666,8,2017-01-21T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
2867,4025,8,2017-02-07T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
2939,4042,8,2017-02-07T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
4016,4080,8,2017-01-20T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
1643,2544,8,2017-01-21T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
1598,3940,8,2017-01-22T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
2759,5494,8,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
740,755,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
407,4395,8,2017-02-07T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
5478,5486,8,2017-02-17T00:00:00.000-06:00,2017-04-29T00:00:00.000-05:00
731,778,8,2017-01-02T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
2759,5500,8,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
2667,2674,8,2017-01-10T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
4013,4017,8,2017-01-20T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
1371,2759,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
1884,4607,8,2017-02-07T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
5720,5798,8,2017-02-24T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
802,852,8,2017-01-02T00:00:00.000-06:00,2017-04-16T00:00:00.000-05:00
716,733,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
5720,5744,8,2017-02-24T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
739,751,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
5464,5486,8,2017-02-17T00:00:00.000-06:00,2017-04-29T00:00:00.000-05:00
290,602,8,2017-01-20T00:00:00.000-06:00,2017-04-24T00:00:00.000-05:00
309,313,8,2017-01-01T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
3413,3414,8,2017-01-13T00:00:00.000-06:00,2017-04-22T00:00:00.000-05:00
2717,5443,8,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
4011,4364,8,2017-01-31T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
774,778,8,2017-01-02T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
755,759,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
4025,4399,8,2017-01-31T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
2531,2600,8,2017-01-10T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
2222,2263,8,2017-01-09T00:00:00.000-06:00,2017-04-09T00:00:00.000-05:00
2717,2959,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
975,4025,8,2017-02-07T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
2959,4388,8,2017-02-07T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
2969,4399,8,2017-02-07T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
940,993,8,2017-01-02T00:00:00.000-06:00,2017-04-01T00:00:00.000-05:00
917,937,8,2017-01-02T00:00:00.000-06:00,2017-04-21T00:00:00.000-05:00
751,755,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
368,746,8,2017-01-04T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
915,928,8,2017-01-02T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
1484,2969,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
724,771,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2759,2959,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
831,852,8,2017-01-02T00:00:00.000-06:00,2017-04-16T00:00:00.000-05:00
3937,5467,8,2017-03-10T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
1766,2905,8,2017-02-23T00:00:00.000-06:00,2017-04-29T00:00:00.000-05:00
313,385,8,2017-01-01T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
759,1056,8,2017-01-04T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
979,1377,8,2017-01-25T00:00:00.000-06:00,2017-04-23T00:00:00.000-05:00
2681,2697,8,2017-01-10T00:00:00.000-06:00,2017-03-26T00:00:00.000-05:00
308,385,8,2017-01-01T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
2717,5440,8,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
3544,3576,8,2017-01-15T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
5775,5792,8,2017-02-24T00:00:00.000-06:00,2017-04-16T00:00:00.000-05:00
2260,2288,8,2017-01-09T00:00:00.000-06:00,2017-04-23T00:00:00.000-05:00
610,684,8,2017-01-02T00:00:00.000-06:00,2017-03-09T00:00:00.000-06:00
4013,4042,8,2017-01-20T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
4025,4395,8,2017-01-31T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
2131,2137,8,2017-01-09T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
724,739,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
760,771,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
4053,4316,8,2017-01-31T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
746,759,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
1001,1056,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
930,975,8,2017-01-02T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
4009,4364,8,2017-01-31T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
2969,4388,8,2017-02-07T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
2531,2573,8,2017-01-10T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
2655,2674,8,2017-01-10T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
2717,5500,8,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
2773,4674,8,2017-02-07T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
605,659,8,2017-01-02T00:00:00.000-06:00,2017-04-26T00:00:00.000-05:00
4080,4339,8,2017-01-31T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
368,374,8,2017-01-01T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2867,4053,8,2017-02-07T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
1272,2501,8,2017-01-21T00:00:00.000-06:00,2017-04-16T00:00:00.000-05:00
2131,2182,8,2017-01-09T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
2867,2939,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
364,772,8,2017-01-04T00:00:00.000-06:00,2017-04-20T00:00:00.000-05:00
364,1095,8,2017-01-03T00:00:00.000-06:00,2017-01-31T00:00:00.000-06:00
740,752,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
4646,4656,8,2017-02-02T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
755,772,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2867,2969,8,2017-02-04T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
5310,5370,8,2017-02-13T00:00:00.000-06:00,2017-04-23T00:00:00.000-05:00
2717,5491,8,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
1314,1371,8,2017-01-03T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
368,739,8,2017-01-04T00:00:00.000-06:00,2017-04-22T00:00:00.000-05:00
716,771,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
1666,4011,8,2017-02-07T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
2134,2190,8,2017-01-09T00:00:00.000-06:00,2017-04-09T00:00:00.000-05:00
719,731,8,2017-01-02T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
2717,4373,8,2017-02-07T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
733,751,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
752,771,8,2017-01-02T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
763,1095,7,2017-01-04T00:00:00.000-06:00,2017-01-31T00:00:00.000-06:00
1034,2760,7,2017-02-02T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
2511,2789,7,2017-02-02T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
928,4399,7,2017-02-07T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
